Transaction_ID,User_ID,Date,Transaction_Amount,Transaction_Type,Device_Type,Location,Merchant_Category,Account_Balance,Card_Type,Card_Age,Daily_Transaction_Count,Previous_Fraudulent_Activity,Fraud_Label
TXN029126,USR9204,2023-07-22,569.42,ATM,Mobile,City_6,Electronics,6020.97,Credit,66,1,0,0
TXN029127,USR4985,2023-07-22,427.52,Mobile Payment,Mobile,City_1,Electronics,8841.21,Credit,58,5,0,0
TXN029128,USR5207,2023-07-22,184.64,Mobile Payment,ATM,City_9,Groceries,4439.22,Credit,68,1,0,0
TXN029129,USR1128,2023-07-22,660.97,POS,Mobile,City_17,Entertainment,2177.41,Debit,114,6,0,0
TXN029130,USR4789,2023-07-22,170.41,Mobile Payment,Desktop,City_10,Gas,10785.44,Credit,54,1,0,0
TXN029131,USR1166,2023-07-22,241.71,POS,Desktop,City_7,Travel,23275.43,Credit,109,2,0,0
TXN029132,USR9056,2023-07-22,162.59,Online,Mobile,City_14,Entertainment,6597.74,Credit,80,6,1,0
TXN029133,USR6732,2023-07-22,1707.13,Online,Mobile,City_7,Entertainment,26357.07,Debit,72,2,0,1
TXN029134,USR6635,2023-07-22,2218.2,Online,ATM,City_18,Clothing,10554.62,Credit,106,5,0,1
TXN029135,USR1546,2023-07-22,1294.21,Mobile Payment,ATM,City_9,Gas,14237.72,Credit,104,2,0,0
TXN029136,USR6462,2023-07-22,188.32,ATM,Mobile,City_17,Entertainment,52489.71,Prepaid,28,3,0,0
TXN029137,USR5681,2023-07-22,252.58,ATM,Mobile,City_6,Travel,15591.86,Credit,54,7,0,0
TXN029138,USR7869,2023-07-22,50.0,Online,Tablet,City_2,Travel,24373.39,Credit,58,3,0,1
TXN029139,USR6449,2023-07-22,186.81,Online,ATM,City_15,Clothing,6100.08,Debit,3,1,0,0
TXN029140,USR4306,2023-07-22,176.03,POS,Mobile,City_11,Travel,1181.41,Credit,143,2,0,0
TXN029141,USR5065,2023-07-22,110.17,Online,Desktop,City_17,Entertainment,20861.51,Debit,27,5,0,0
TXN029142,USR9639,2023-07-22,558.01,POS,Desktop,City_9,Entertainment,13389.89,Debit,154,4,0,0
TXN029143,USR3276,2023-07-22,596.58,Wire Transfer,Desktop,City_7,Electronics,44911.36,Credit,10,3,0,0
TXN029144,USR2820,2023-07-22,51.94,ATM,Mobile,City_11,Entertainment,2612.22,Credit,40,4,0,0
TXN029145,USR1699,2023-07-22,625.01,POS,ATM,City_19,Healthcare,12849.64,Prepaid,62,1,1,0
TXN029146,USR6236,2023-07-22,6695.06,POS,Mobile,City_4,Gas,29408.68,Credit,13,3,0,1
TXN029147,USR9244,2023-07-22,881.27,Online,Mobile,City_4,Travel,16975.91,Debit,86,6,0,1
TXN029148,USR1108,2023-07-22,523.7,POS,Mobile,City_9,Clothing,18150.42,Credit,4,5,0,0
TXN029149,USR9529,2023-07-22,673.84,ATM,Desktop,City_12,Healthcare,1164.23,Credit,6,4,0,0
TXN029150,USR8098,2023-07-22,124.18,Wire Transfer,Mobile,City_9,Restaurants,9218.89,Debit,162,6,0,0
TXN029151,USR5477,2023-07-22,10.31,POS,Desktop,City_14,Restaurants,43230.02,Debit,63,3,0,0
TXN029152,USR5188,2023-07-22,764.97,Online,Desktop,City_4,Entertainment,3675.94,Credit,80,4,0,0
TXN029153,USR1838,2023-07-22,782.83,POS,ATM,City_9,Healthcare,41295.54,Credit,19,4,0,1
TXN029154,USR7161,2023-07-22,4299.63,POS,Mobile,City_14,Groceries,15851.23,Prepaid,88,5,0,1
TXN029155,USR9873,2023-07-22,347.37,POS,Mobile,City_5,Electronics,26432.32,Credit,113,2,0,0
TXN029156,USR3078,2023-07-22,226.75,Online,Mobile,City_1,Entertainment,6067.56,Debit,99,7,0,0
TXN029157,USR6132,2023-07-22,152.89,Online,ATM,City_10,Healthcare,20475.9,Credit,9,3,0,0
TXN029158,USR6950,2023-07-22,1459.58,Wire Transfer,Mobile,City_7,Clothing,2529.23,Debit,4,2,1,1
TXN029159,USR2773,2023-07-22,661.92,POS,Mobile,City_8,Groceries,18989.77,Credit,66,3,0,0
TXN029160,USR7847,2023-07-22,2194.9,Online,Tablet,City_8,Groceries,1367.49,Debit,7,1,0,1
TXN029161,USR6305,2023-07-22,2587.84,Online,Mobile,City_7,Healthcare,7195.12,Credit,1,3,0,1
TXN029162,USR7851,2023-07-22,2260.78,POS,Desktop,City_10,Travel,100.0,Prepaid,9,2,0,1
TXN029163,USR3412,2023-07-22,1327.34,Online,Mobile,City_13,Travel,1931.57,Prepaid,60,4,1,0
TXN029164,USR6138,2023-07-22,154.37,POS,Mobile,City_5,Healthcare,2039.85,Prepaid,109,5,0,0
TXN029165,USR9716,2023-07-22,286.39,POS,Tablet,City_12,Groceries,3075.53,Debit,1,1,0,0
TXN029166,USR2614,2023-07-22,1472.26,ATM,Mobile,City_16,Entertainment,4013.2,Credit,123,5,0,0
TXN029167,USR4032,2023-07-22,350.42,POS,Desktop,City_16,Travel,3323.86,Prepaid,85,7,0,0
TXN029168,USR6429,2023-07-22,1968.62,Wire Transfer,Mobile,City_7,Restaurants,3345.19,Credit,124,3,0,1
TXN029169,USR4428,2023-07-22,2096.51,Wire Transfer,Mobile,City_7,Healthcare,21454.06,Credit,35,3,0,0
TXN029170,USR1021,2023-07-22,329.76,ATM,Tablet,City_10,Restaurants,18843.43,Debit,5,1,0,1
TXN029171,USR9982,2023-07-22,2947.49,POS,Mobile,City_10,Restaurants,5414.16,Credit,38,6,0,1
TXN029172,USR9521,2023-07-22,700.84,Online,Desktop,City_16,Gas,190.28,Debit,32,1,0,0
TXN029173,USR4813,2023-07-22,362.0,Online,Desktop,City_17,Restaurants,6742.51,Prepaid,71,5,0,0
TXN029174,USR9875,2023-07-22,531.69,ATM,ATM,City_7,Entertainment,10682.16,Prepaid,78,1,0,0
TXN029175,USR4747,2023-07-22,199.65,Online,Tablet,City_7,Travel,6751.45,Credit,17,3,0,0
TXN029176,USR8394,2023-07-22,1339.71,Mobile Payment,Mobile,City_1,Electronics,54643.24,Debit,163,3,0,1
TXN029177,USR1203,2023-07-22,869.49,Wire Transfer,Desktop,City_18,Clothing,25251.19,Debit,195,6,0,0
TXN029178,USR3238,2023-07-22,10.0,ATM,Desktop,City_17,Restaurants,28825.62,Credit,13,4,0,0
TXN029179,USR6370,2023-07-22,139.76,ATM,Mobile,City_3,Restaurants,23137.03,Credit,143,5,0,0
TXN029180,USR5946,2023-07-22,789.55,Online,Mobile,City_13,Clothing,19911.38,Credit,38,1,0,1
TXN029181,USR6245,2023-07-22,67.47,POS,Mobile,City_5,Electronics,6112.82,Prepaid,15,3,0,0
TXN029182,USR7322,2023-07-22,50.0,Mobile Payment,Tablet,City_4,Gas,13910.42,Prepaid,92,3,0,1
TXN029183,USR4918,2023-07-22,269.71,ATM,Desktop,City_14,Groceries,39852.39,Credit,36,6,0,0
TXN029184,USR7560,2023-07-22,326.89,POS,Mobile,City_1,Healthcare,76868.29,Credit,90,2,0,0
TXN029185,USR6650,2023-07-22,796.8,POS,Mobile,City_12,Entertainment,27481.15,Credit,2,2,0,0
TXN029186,USR8620,2023-07-22,693.01,Online,Mobile,City_5,Groceries,27113.96,Prepaid,1,4,0,1
TXN029187,USR8744,2023-07-22,1069.12,Mobile Payment,Desktop,City_11,Gas,56019.34,Debit,30,2,0,0
TXN029188,USR6309,2023-07-22,162.87,POS,ATM,City_1,Restaurants,3195.67,Debit,167,2,0,0
TXN029189,USR2709,2023-07-22,1396.21,Online,Tablet,City_8,Clothing,31990.19,Debit,86,2,0,0
TXN029190,USR7271,2023-07-22,366.93,POS,Mobile,City_18,Groceries,3536.73,Debit,58,2,0,0
TXN029191,USR7801,2023-07-22,324.47,POS,Mobile,City_2,Groceries,6285.42,Debit,84,1,0,0
TXN029192,USR3334,2023-07-22,239.62,Mobile Payment,ATM,City_16,Clothing,1110.74,Credit,229,3,0,0
TXN029193,USR4426,2023-07-22,72.1,Wire Transfer,Mobile,City_13,Gas,721.56,Credit,91,4,0,0
TXN029194,USR6912,2023-07-22,10.0,Online,Desktop,City_9,Electronics,26187.49,Credit,184,4,1,0
TXN029195,USR1624,2023-07-22,395.95,Online,ATM,City_10,Clothing,21698.24,Credit,102,1,0,0
TXN029196,USR5449,2023-07-22,561.06,Wire Transfer,Mobile,City_13,Groceries,15959.4,Debit,33,5,0,0
TXN029197,USR8342,2023-07-22,21.95,POS,Desktop,City_17,Travel,8611.54,Prepaid,4,1,0,0
TXN029198,USR7188,2023-07-22,364.52,POS,Mobile,City_10,Gas,4449.29,Debit,15,1,0,0
TXN029199,USR3240,2023-07-22,935.18,POS,Desktop,City_11,Clothing,5711.51,Prepaid,32,3,0,1
TXN029200,USR9774,2023-07-22,124.12,Mobile Payment,ATM,City_19,Electronics,13960.44,Credit,27,3,0,0
TXN029201,USR3950,2023-07-22,274.06,Wire Transfer,Mobile,City_8,Groceries,7483.07,Credit,24,4,0,0
TXN029202,USR7724,2023-07-22,136.13,ATM,Tablet,City_20,Clothing,155.84,Credit,185,1,0,0
TXN029203,USR1631,2023-07-22,794.52,Wire Transfer,ATM,City_12,Gas,2905.42,Debit,107,1,0,0
TXN029204,USR4750,2023-07-22,10.0,Online,Mobile,City_13,Healthcare,24485.59,Credit,75,3,0,0
TXN029205,USR5770,2023-07-22,42.67,Online,Mobile,City_2,Travel,11305.49,Credit,70,3,0,0
TXN029206,USR1672,2023-07-22,2604.12,POS,Mobile,City_5,Electronics,1256.44,Credit,19,3,0,1
TXN029207,USR6661,2023-07-22,100.52,ATM,Mobile,City_20,Travel,18570.67,Credit,32,3,0,0
TXN029208,USR3774,2023-07-22,1930.35,Online,Mobile,City_2,Travel,15163.27,Credit,7,2,0,1
TXN029209,USR9263,2023-07-22,302.44,ATM,Mobile,City_4,Clothing,7925.65,Credit,3,6,0,0
TXN029210,USR7479,2023-07-22,140.52,Mobile Payment,Desktop,City_19,Restaurants,28815.81,Debit,18,3,0,0
TXN029211,USR2304,2023-07-22,344.8,Online,ATM,City_5,Entertainment,13197.81,Credit,39,2,1,0
TXN029212,USR9106,2023-07-22,23.1,Online,Mobile,City_7,Gas,21985.84,Credit,115,1,0,0
TXN029213,USR7396,2023-07-22,117.44,POS,Mobile,City_1,Groceries,2833.16,Credit,73,6,1,0
TXN029214,USR9529,2023-07-22,97.81,Mobile Payment,ATM,City_3,Groceries,11957.33,Credit,29,4,0,0
TXN029215,USR8605,2023-07-22,1637.77,Wire Transfer,Mobile,City_17,Groceries,48764.11,Debit,191,2,0,1
TXN029216,USR5168,2023-07-22,105.71,Wire Transfer,Mobile,City_16,Electronics,7513.59,Credit,101,3,0,0
TXN029217,USR9539,2023-07-22,128.68,Mobile Payment,Mobile,City_9,Healthcare,8653.99,Prepaid,10,2,0,1
TXN029218,USR9442,2023-07-22,109.21,Mobile Payment,Mobile,City_4,Healthcare,440.8,Prepaid,41,2,0,0
TXN029219,USR6772,2023-07-22,38.85,ATM,Desktop,City_18,Entertainment,1672.73,Credit,12,2,0,0
TXN029220,USR4632,2023-07-22,112.28,POS,Mobile,City_16,Electronics,15717.03,Debit,27,4,0,1
TXN029221,USR7616,2023-07-22,497.35,POS,Mobile,City_15,Groceries,5658.88,Debit,99,2,0,0
TXN029222,USR1867,2023-07-22,248.32,POS,Mobile,City_5,Travel,7588.18,Debit,5,3,1,0
TXN029223,USR1820,2023-07-22,363.5,POS,Desktop,City_6,Clothing,31386.19,Credit,2,4,1,0
TXN029224,USR3395,2023-07-22,99.37,Mobile Payment,Mobile,City_19,Gas,6880.19,Debit,43,3,0,0
TXN029225,USR3361,2023-07-22,63.73,Mobile Payment,Mobile,City_20,Electronics,31879.87,Prepaid,20,1,0,0
TXN029226,USR7947,2023-07-22,1052.3,ATM,Desktop,City_17,Gas,43634.16,Credit,29,5,0,0
TXN029227,USR8726,2023-07-22,3683.49,Mobile Payment,Mobile,City_10,Electronics,34839.59,Credit,2,3,0,1
TXN029228,USR4397,2023-07-22,56.79,Mobile Payment,Desktop,City_8,Healthcare,37987.62,Debit,107,2,0,0
TXN029229,USR3606,2023-07-22,225.37,ATM,Tablet,City_12,Clothing,3279.57,Credit,8,2,0,1
TXN029230,USR9836,2023-07-22,76.45,Online,Desktop,City_10,Healthcare,18901.11,Credit,27,5,0,0
TXN029231,USR1695,2023-07-22,460.64,POS,Mobile,City_18,Entertainment,4422.05,Credit,1,4,0,0
TXN029232,USR9586,2023-07-22,168.38,Wire Transfer,Desktop,City_7,Clothing,54697.71,Credit,53,4,0,0
TXN029233,USR5651,2023-07-23,423.88,POS,Mobile,City_9,Groceries,11011.14,Debit,152,6,0,0
TXN029234,USR5832,2023-07-23,88.75,Online,Mobile,City_1,Travel,9211.78,Credit,59,3,0,0
TXN029235,USR4087,2023-07-23,91.17,Mobile Payment,Mobile,City_19,Gas,19037.69,Credit,54,3,1,1
TXN029236,USR8096,2023-07-23,1695.1,ATM,Mobile,City_8,Healthcare,58171.55,Debit,10,6,0,1
TXN029237,USR3564,2023-07-23,866.07,Mobile Payment,Desktop,City_6,Healthcare,24681.19,Credit,65,5,0,0
TXN029238,USR8899,2023-07-23,88.55,ATM,Mobile,City_17,Entertainment,54077.44,Debit,65,2,0,0
TXN029239,USR6221,2023-07-23,199.73,Online,Tablet,City_1,Groceries,13004.05,Prepaid,112,1,0,1
TXN029240,USR1870,2023-07-23,395.43,Wire Transfer,Mobile,City_15,Restaurants,6517.07,Debit,5,5,1,0
TXN029241,USR7865,2023-07-23,711.16,Mobile Payment,Mobile,City_10,Clothing,10350.72,Credit,33,4,0,0
TXN029242,USR7408,2023-07-23,95.94,Online,Desktop,City_20,Restaurants,35514.33,Debit,6,4,0,0
TXN029243,USR3713,2023-07-23,195.76,Online,Desktop,City_15,Healthcare,9821.0,Credit,55,4,0,0
TXN029244,USR3899,2023-07-23,356.62,ATM,Mobile,City_10,Healthcare,21543.55,Prepaid,67,4,0,1
TXN029245,USR6778,2023-07-23,60.22,Mobile Payment,Tablet,City_18,Travel,3430.69,Prepaid,95,4,1,0
TXN029246,USR1190,2023-07-23,1331.36,POS,Mobile,City_6,Entertainment,1707.84,Credit,211,1,0,1
TXN029247,USR7117,2023-07-23,1111.73,POS,Tablet,City_12,Gas,17518.59,Prepaid,64,1,1,0
TXN029248,USR7116,2023-07-23,460.92,POS,Desktop,City_9,Electronics,11166.57,Credit,23,1,0,0
TXN029249,USR1494,2023-07-23,161.66,ATM,Tablet,City_10,Travel,15229.93,Credit,1,1,0,0
TXN029250,USR5173,2023-07-23,296.88,Online,Mobile,City_14,Gas,9460.36,Prepaid,133,3,1,0
TXN029251,USR1239,2023-07-23,211.09,POS,Mobile,City_20,Healthcare,357.44,Prepaid,89,4,0,0
TXN029252,USR7985,2023-07-23,68.6,ATM,Desktop,City_8,Restaurants,1502.12,Credit,79,8,0,0
TXN029253,USR6643,2023-07-23,81.31,POS,Tablet,City_8,Groceries,449.09,Credit,15,2,0,0
TXN029254,USR4558,2023-07-23,1209.17,Mobile Payment,Desktop,City_15,Clothing,22904.8,Credit,18,2,0,1
TXN029255,USR3933,2023-07-23,204.75,Online,Tablet,City_9,Restaurants,2236.92,Debit,141,2,0,0
TXN029256,USR3046,2023-07-23,496.13,POS,Mobile,City_9,Gas,12916.86,Debit,6,4,0,0
TXN029257,USR5663,2023-07-23,573.03,Online,Mobile,City_9,Restaurants,1814.28,Credit,87,3,0,0
TXN029258,USR7753,2023-07-23,25.87,ATM,ATM,City_6,Electronics,13680.6,Credit,281,1,0,0
TXN029259,USR4588,2023-07-23,673.02,POS,Tablet,City_2,Electronics,2818.35,Prepaid,119,4,0,1
TXN029260,USR6239,2023-07-23,294.63,POS,ATM,City_15,Gas,2562.41,Credit,42,4,0,0
TXN029261,USR5009,2023-07-23,1208.07,ATM,Desktop,City_9,Entertainment,23837.22,Credit,13,1,0,0
TXN029262,USR5663,2023-07-23,85.91,Mobile Payment,Mobile,City_7,Clothing,43686.82,Credit,40,1,0,0
TXN029263,USR8377,2023-07-23,36.14,POS,ATM,City_4,Healthcare,5896.94,Prepaid,34,1,0,0
TXN029264,USR1903,2023-07-23,385.12,ATM,Tablet,City_20,Travel,15469.41,Prepaid,110,1,0,0
TXN029265,USR5239,2023-07-23,742.03,POS,Desktop,City_16,Entertainment,7672.39,Debit,16,4,0,0
TXN029266,USR5339,2023-07-23,562.53,ATM,Mobile,City_19,Entertainment,11356.46,Debit,58,2,0,0
TXN029267,USR5382,2023-07-23,307.97,POS,Desktop,City_15,Electronics,2400.04,Debit,10,3,0,0
TXN029268,USR4708,2023-07-23,967.18,POS,Desktop,City_6,Clothing,14698.74,Prepaid,46,3,1,1
TXN029269,USR8100,2023-07-23,240.25,Mobile Payment,Mobile,City_18,Travel,61805.57,Credit,8,1,0,0
TXN029270,USR2822,2023-07-23,291.78,POS,Desktop,City_11,Travel,9465.06,Debit,3,4,0,0
TXN029271,USR5635,2023-07-23,3305.81,Online,Mobile,City_12,Restaurants,11808.43,Credit,118,2,0,1
TXN029272,USR9317,2023-07-23,53.67,Online,Desktop,City_10,Travel,14508.82,Credit,17,2,1,1
TXN029273,USR8705,2023-07-23,105.8,ATM,Tablet,City_7,Gas,21593.71,Debit,125,2,0,0
TXN029274,USR4476,2023-07-23,651.82,POS,Mobile,City_9,Entertainment,14018.6,Debit,300,4,0,0
TXN029275,USR7443,2023-07-23,893.14,Online,Mobile,City_4,Groceries,16943.45,Credit,107,3,0,0
TXN029276,USR7002,2023-07-23,3706.46,Mobile Payment,Mobile,City_10,Restaurants,6710.48,Debit,2,3,0,1
TXN029277,USR2900,2023-07-23,439.44,ATM,Desktop,City_17,Electronics,22918.07,Debit,13,3,0,0
TXN029278,USR8421,2023-07-23,865.03,ATM,ATM,City_11,Healthcare,32772.93,Debit,54,3,1,1
TXN029279,USR4661,2023-07-23,104.42,POS,ATM,City_20,Entertainment,2722.69,Debit,1,1,0,0
TXN029280,USR2683,2023-07-23,733.7,Mobile Payment,Mobile,City_19,Restaurants,45453.15,Debit,43,8,0,0
TXN029281,USR1639,2023-07-23,74.83,Online,Desktop,City_20,Healthcare,167.67,Prepaid,13,1,0,0
TXN029282,USR9400,2023-07-23,142.46,POS,ATM,City_14,Travel,10140.79,Credit,51,4,0,0
TXN029283,USR9002,2023-07-23,59.11,Online,Mobile,City_8,Clothing,20963.46,Credit,8,5,0,0
TXN029284,USR5890,2023-07-23,370.14,Online,Mobile,City_4,Entertainment,16867.93,Debit,19,6,0,0
TXN029285,USR2509,2023-07-23,194.52,Mobile Payment,Mobile,City_20,Travel,8467.18,Credit,33,3,0,0
TXN029286,USR6179,2023-07-23,2946.07,Online,Mobile,City_8,Travel,7318.25,Prepaid,8,2,0,1
TXN029287,USR3703,2023-07-23,280.58,ATM,Mobile,City_15,Entertainment,13268.83,Debit,18,2,0,0
TXN029288,USR8283,2023-07-23,1450.17,Online,ATM,City_18,Electronics,2346.01,Credit,17,6,1,1
TXN029289,USR7163,2023-07-23,523.25,Wire Transfer,Desktop,City_8,Entertainment,17893.91,Credit,14,5,0,0
TXN029290,USR6229,2023-07-23,346.48,ATM,Mobile,City_17,Restaurants,7855.47,Credit,37,4,0,0
TXN029291,USR2856,2023-07-23,1128.79,POS,ATM,City_5,Gas,12279.87,Debit,2,3,0,1
TXN029292,USR6802,2023-07-23,430.5,Online,Mobile,City_16,Entertainment,100.0,Debit,64,3,0,0
TXN029293,USR6976,2023-07-23,1954.68,Wire Transfer,ATM,City_16,Electronics,12307.62,Debit,121,1,0,1
TXN029294,USR8991,2023-07-23,446.18,POS,Mobile,City_6,Clothing,18326.62,Debit,196,1,0,0
TXN029295,USR9471,2023-07-23,2882.66,Online,ATM,City_7,Entertainment,34111.69,Credit,257,1,1,1
TXN029296,USR9797,2023-07-23,141.09,POS,Mobile,City_18,Gas,27903.7,Prepaid,167,5,0,0
TXN029297,USR2530,2023-07-23,1664.94,POS,Mobile,City_4,Electronics,17676.02,Debit,12,1,0,1
TXN029298,USR6103,2023-07-23,784.21,Wire Transfer,Mobile,City_19,Entertainment,30916.61,Debit,40,3,0,0
TXN029299,USR3380,2023-07-23,1297.99,POS,Mobile,City_5,Healthcare,9228.2,Credit,77,3,0,1
TXN029300,USR6663,2023-07-23,275.9,Online,Mobile,City_5,Healthcare,7611.88,Credit,47,3,0,0
TXN029301,USR5014,2023-07-23,217.22,ATM,Desktop,City_17,Electronics,9064.81,Debit,41,4,0,0
TXN029302,USR6906,2023-07-23,352.73,Mobile Payment,Desktop,City_5,Travel,36772.23,Debit,140,2,0,0
TXN029303,USR2839,2023-07-23,227.32,Online,Desktop,City_2,Gas,648.16,Debit,7,6,0,0
TXN029304,USR2222,2023-07-23,661.16,Wire Transfer,Desktop,City_9,Travel,19431.8,Credit,103,6,0,1
TXN029305,USR6862,2023-07-23,107.68,POS,Desktop,City_14,Healthcare,8556.56,Debit,15,1,0,0
TXN029306,USR7612,2023-07-23,31.5,POS,Desktop,City_1,Clothing,11724.22,Debit,58,2,1,0
TXN029307,USR5802,2023-07-23,219.65,Mobile Payment,ATM,City_10,Clothing,14406.73,Credit,300,1,0,0
TXN029308,USR2115,2023-07-23,720.73,Online,Desktop,City_12,Electronics,3690.18,Credit,5,3,0,1
TXN029309,USR2507,2023-07-23,925.13,Online,Mobile,City_20,Restaurants,40020.92,Debit,62,2,0,0
TXN029310,USR5138,2023-07-23,689.64,ATM,Desktop,City_2,Entertainment,9706.35,Debit,22,1,0,0
TXN029311,USR7408,2023-07-23,10.0,Wire Transfer,Mobile,City_18,Clothing,37882.16,Credit,15,1,0,0
TXN029312,USR2612,2023-07-23,38.8,Online,Desktop,City_1,Gas,14205.34,Prepaid,18,3,0,0
TXN029313,USR7481,2023-07-23,87.76,Online,Tablet,City_9,Gas,4390.5,Credit,16,3,0,0
TXN029314,USR1270,2023-07-23,313.14,Mobile Payment,Mobile,City_4,Travel,19138.44,Debit,33,5,0,0
TXN029315,USR9967,2023-07-23,70.9,ATM,ATM,City_4,Clothing,32265.47,Credit,10,2,0,0
TXN029316,USR5665,2023-07-23,571.37,Online,Mobile,City_20,Entertainment,12826.94,Credit,5,1,0,0
TXN029317,USR5209,2023-07-23,1476.71,POS,ATM,City_19,Restaurants,3308.59,Debit,300,5,0,1
TXN029318,USR9447,2023-07-23,10.0,POS,Mobile,City_10,Restaurants,8774.05,Credit,24,2,1,0
TXN029319,USR9013,2023-07-23,50.0,POS,Mobile,City_8,Gas,3195.81,Debit,126,1,0,1
TXN029320,USR8178,2023-07-23,101.83,Mobile Payment,Mobile,City_6,Entertainment,30412.88,Credit,28,3,0,0
TXN029321,USR3059,2023-07-23,1493.07,POS,Tablet,City_5,Groceries,12845.84,Credit,26,2,0,0
TXN029322,USR6347,2023-07-23,50.04,POS,Mobile,City_17,Gas,1662.75,Debit,244,3,0,0
TXN029323,USR7432,2023-07-23,224.0,Wire Transfer,Mobile,City_1,Restaurants,73558.15,Debit,2,3,0,0
TXN029324,USR2692,2023-07-23,57.1,Online,Desktop,City_15,Healthcare,26391.46,Credit,48,4,0,0
TXN029325,USR3127,2023-07-23,903.51,POS,Mobile,City_4,Travel,100.0,Prepaid,28,4,1,1
TXN029326,USR5904,2023-07-23,3555.24,Online,Mobile,City_15,Groceries,13414.81,Prepaid,1,2,0,1
TXN029327,USR2302,2023-07-23,65.55,POS,Mobile,City_15,Clothing,9722.68,Debit,22,8,0,0
TXN029328,USR4155,2023-07-23,50.69,ATM,Desktop,City_17,Groceries,587.56,Debit,14,1,1,1
TXN029329,USR1891,2023-07-23,879.97,Online,Tablet,City_16,Travel,1325.84,Credit,3,4,0,1
TXN029330,USR4341,2023-07-23,245.49,POS,Mobile,City_12,Clothing,40497.32,Credit,13,2,0,0
TXN029331,USR1662,2023-07-23,369.78,Mobile Payment,Desktop,City_1,Gas,23483.38,Credit,171,1,0,0
TXN029332,USR8662,2023-07-23,3688.33,Online,Desktop,City_4,Groceries,1388.95,Debit,6,1,0,1
TXN029333,USR5661,2023-07-23,732.65,POS,ATM,City_6,Electronics,13617.39,Debit,170,5,0,0
TXN029334,USR1355,2023-07-23,16.52,ATM,Tablet,City_18,Healthcare,25876.62,Credit,58,3,0,0
TXN029335,USR6015,2023-07-23,350.99,POS,Mobile,City_9,Groceries,23320.57,Credit,10,5,0,0
TXN029336,USR7212,2023-07-23,846.54,Wire Transfer,Desktop,City_2,Restaurants,1876.64,Debit,17,1,0,0
TXN029337,USR6972,2023-07-23,2218.22,POS,Desktop,City_19,Clothing,7362.89,Debit,194,2,0,1
TXN029338,USR3871,2023-07-23,391.5,Online,Tablet,City_19,Healthcare,23808.92,Credit,117,2,0,0
TXN029339,USR9437,2023-07-23,1101.15,Online,Mobile,City_9,Groceries,7572.73,Credit,34,2,1,1
TXN029340,USR1150,2023-07-23,413.56,POS,Desktop,City_15,Entertainment,13120.9,Debit,63,3,0,0
TXN029341,USR5293,2023-07-23,642.56,Mobile Payment,ATM,City_10,Restaurants,6514.31,Credit,3,6,0,1
TXN029342,USR4255,2023-07-23,1202.69,Wire Transfer,ATM,City_2,Electronics,6702.95,Credit,1,2,0,1
TXN029343,USR4192,2023-07-23,10.0,POS,ATM,City_18,Healthcare,20182.51,Debit,151,2,0,0
TXN029344,USR3828,2023-07-23,115.04,Mobile Payment,ATM,City_20,Groceries,25550.99,Debit,71,4,0,0
TXN029345,USR6232,2023-07-23,242.11,POS,Desktop,City_12,Healthcare,4446.35,Debit,60,2,0,0
TXN029346,USR6706,2023-07-23,145.3,Online,Mobile,City_11,Restaurants,13078.62,Prepaid,47,4,0,1
TXN029347,USR4562,2023-07-23,636.74,Mobile Payment,Desktop,City_4,Groceries,909.01,Credit,26,4,0,1
TXN029348,USR1504,2023-07-23,67.17,POS,ATM,City_20,Healthcare,10618.75,Credit,11,3,1,0
TXN029349,USR2721,2023-07-23,692.86,Online,Mobile,City_10,Travel,14907.41,Credit,10,2,0,1
TXN029350,USR2120,2023-07-23,1430.8,Online,Mobile,City_7,Healthcare,3635.16,Debit,170,3,0,1
TXN029351,USR3186,2023-07-23,72.61,Mobile Payment,Desktop,City_11,Healthcare,45088.57,Credit,208,2,0,0
TXN029352,USR4909,2023-07-23,97.49,POS,ATM,City_7,Clothing,7814.02,Prepaid,41,5,0,0
TXN029353,USR8643,2023-07-23,271.58,POS,ATM,City_3,Gas,695.8,Credit,91,4,0,0
TXN029354,USR3734,2023-07-23,52.54,Wire Transfer,Desktop,City_20,Electronics,10941.97,Debit,103,4,0,0
TXN029355,USR2600,2023-07-23,225.94,ATM,Desktop,City_10,Electronics,12213.02,Credit,17,3,0,0
TXN029356,USR4635,2023-07-23,158.73,Mobile Payment,Tablet,City_16,Healthcare,23699.74,Debit,36,2,0,0
TXN029357,USR4517,2023-07-23,55.88,ATM,Desktop,City_7,Gas,1310.49,Debit,6,4,0,1
TXN029358,USR9073,2023-07-23,169.4,ATM,Mobile,City_18,Healthcare,66500.79,Debit,55,3,0,0
TXN029359,USR9700,2023-07-23,166.49,POS,Mobile,City_3,Travel,6149.13,Credit,33,2,0,0
TXN029360,USR9296,2023-07-23,545.62,ATM,Desktop,City_8,Travel,15493.19,Debit,34,5,0,0
TXN029361,USR1001,2023-07-23,18.0,Online,Mobile,City_18,Gas,22037.66,Debit,12,3,0,0
TXN029362,USR2831,2023-07-23,101.99,Mobile Payment,ATM,City_8,Groceries,17264.22,Credit,75,2,0,0
TXN029363,USR6975,2023-07-23,567.11,POS,ATM,City_19,Clothing,42891.54,Credit,89,4,0,0
TXN029364,USR4380,2023-07-23,206.88,POS,Mobile,City_6,Electronics,16705.65,Prepaid,87,2,0,0
TXN029365,USR7053,2023-07-23,462.42,ATM,ATM,City_6,Groceries,1722.21,Credit,178,5,0,0
